gi4_nodered_1881
date,stream,content
2026/05/06 13:10:19,stdout,6 May 13:10:19 - [error] [function:ms_RecalcTotLots] dbErrorEnd - Error: Query execution was interrupted (max_statement_time exceeded)

2026/05/06 13:10:08,stdout,6 May 13:10:08 - [error] [function:ms_OEEtasks] dbErrorEnd - Error: Query execution was interrupted (max_statement_time exceeded)

2026/05/06 13:09:48,stdout,6 May 13:09:48 - [error] [function:ms_RecalcTotLots] dbError - Error: Query execution was interrupted (max_statement_time exceeded)

2026/05/06 13:09:48,stdout,6 May 13:09:48 - [error] [function:ms_RecalcTotLots] dbErrorInit - Error: Query execution was interrupted (max_statement_time exceeded)

2026/05/06 13:09:48,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Err\",\"qryResult\":\"Error: Query execution was interrupted (max_statement_time exceeded)\",\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/06 13:09:48,stderr,"TBaseMacchinaStatiDB: QueryError0: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Err\",\"qryResult\":\"Error: Query execution was interrupted (max_statement_time exceeded)\",\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/06 13:09:48,stdout,6 May 13:09:48 - [error] [function:ms_RecalcTotLots] QueryError - Error: Query execution was interrupted (max_statement_time exceeded)

2026/05/06 13:09:48,stdout,}

2026/05/06 13:09:48,stdout,  }

2026/05/06 13:09:48,stdout,      '    at Socket.Readable.push (node:internal/streams/readable:392:5)'

2026/05/06 13:09:48,stdout,      '    at readableAddChunkPushByteMode (node:internal/streams/readable:512:3)\n' +

2026/05/06 13:09:48,stdout,      '    at addChunk (node:internal/streams/readable:561:12)\n' +

2026/05/06 13:09:48,stdout,      '    at Socket.emit (node:events:524:28)\n' +

2026/05/06 13:09:48,stdout,      '    at Socket.<anonymous> (/data/node_modules/mysql2/lib/base/connection.js:100:25)\n' +

2026/05/06 13:09:48,stdout,      '    at PacketParser.executeStart (/data/node_modules/mysql2/lib/packet_parser.js:75:16)\n' +

2026/05/06 13:09:48,stdout,      '    at PacketParser.onPacket (/data/node_modules/mysql2/lib/base/connection.js:93:12)\n' +

2026/05/06 13:09:48,stdout,      '    at PoolConnection.handlePacket (/data/node_modules/mysql2/lib/base/connection.js:475:34)\n' +

2026/05/06 13:09:48,stdout,      '    at Query.execute (/data/node_modules/mysql2/lib/commands/command.js:29:26)\n' +

2026/05/06 13:09:48,stdout,      '    at Packet.asError (/data/node_modules/mysql2/lib/packets/packet.js:740:17)\n' +

2026/05/06 13:09:48,stdout,    stack: 'Error: Query execution was interrupted (max_statement_time exceeded)\n' +

2026/05/06 13:09:48,stdout,"    code: undefined,
"
2026/05/06 13:09:48,stdout,"    },
"
2026/05/06 13:09:48,stdout,      count: 1

2026/05/06 13:09:48,stdout,"      name: 'DBmain:QueriesExec',
"
2026/05/06 13:09:48,stdout,"      type: 'mysql',
"
2026/05/06 13:09:48,stdout,"      id: '9c22ea5298c90b4b',
"
2026/05/06 13:09:48,stdout,    source: {

