gi4_mariadb
date,stream,content
2026/05/04 14:25:25,stderr,2026-05-04 14:25:25 32 [Warning] Aborted connection 32 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 14:24:58,stderr,2026-05-04 14:24:58 11 [Warning] Aborted connection 11 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:24:58,stderr,2026-05-04 14:24:58 10 [Warning] Aborted connection 10 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:24:42,stderr,2026-05-04 14:24:42 19 [Warning] Aborted connection 19 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:24:42,stderr,2026-05-04 14:24:42 18 [Warning] Aborted connection 18 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:24:42,stderr,2026-05-04 14:24:42 17 [Warning] Aborted connection 17 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:24:42,stderr,2026-05-04 14:24:42 16 [Warning] Aborted connection 16 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:24:42,stderr,2026-05-04 14:24:42 15 [Warning] Aborted connection 15 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:24:42,stderr,2026-05-04 14:24:42 14 [Warning] Aborted connection 14 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:24:42,stderr,2026-05-04 14:24:42 13 [Warning] Aborted connection 13 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:24:42,stderr,2026-05-04 14:24:42 12 [Warning] Aborted connection 12 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:19:31,stderr,Version: '11.8.2-MariaDB-ubu2404-log'  socket: '/run/mysqld/mysqld.sock'  port: 3306  mariadb.org binary distribution

2026/05/04 14:19:31,stderr,2026-05-04 14:19:31 0 [Note] mariadbd: ready for connections.

2026/05/04 14:19:31,stderr,2026-05-04 14:19:31 1 [Note] Event Scheduler: scheduler thread started with id 1

2026/05/04 14:19:31,stderr,2026-05-04 14:19:31 0 [Note] mariadbd: Event Scheduler: Loaded 7 events

2026/05/04 14:19:31,stderr,2026-05-04 14:19:31 0 [Note] Server socket created on IP: '::'.

2026/05/04 14:19:31,stderr,2026-05-04 14:19:31 0 [Note] Server socket created on IP: '0.0.0.0'.

2026/05/04 14:19:20,stderr,2026-05-04 14:19:20 0 [Note] InnoDB: Buffer pool(s) load completed at 260504 14:19:20

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] Plugin 'wsrep-provider' is disabled.

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] Plugin 'FEEDBACK' is disabled.

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] InnoDB: Loading buffer pool(s) from /var/lib/mysql/ib_buffer_pool

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] InnoDB: log sequence number 13393608792; transaction id 19842173

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] InnoDB: File './ibtmp1' size is now 12.000MiB.

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] InnoDB: Setting file './ibtmp1' size to 12.000MiB. Physically writing the file full; Please wait ...

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] InnoDB: 128 rollback segments in 3 undo tablespaces are active.

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] InnoDB: Opened 3 undo tablespaces

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] InnoDB: End of log at LSN=13393608792

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] InnoDB: File system buffers for log disabled (block size=512 bytes)

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] InnoDB: Completed initialization of buffer pool

2026/05/04 14:18:31,stderr,"2026-05-04 14:18:31 0 [Note] InnoDB: innodb_buffer_pool_size_max=4096m, innodb_buffer_pool_size=4096m
"
2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Warning] InnoDB: liburing disabled: falling back to innodb_use_native_aio=OFF

2026/05/04 14:18:31,stderr,"2026-05-04 14:18:31 0 [Warning] mariadbd: io_uring_queue_init() failed with ENOMEM: try larger memory locked limit, ulimit -l, or https://mariadb.com/kb/en/systemd/#configuring-limitmemlock under systemd (262144 bytes required)
"
2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] mariadbd: O_TMPFILE is not supported on /tmp (disabling future attempts)

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] InnoDB: Using crc32 + pclmulqdq instructions

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] InnoDB: Number of transaction pools: 1

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] InnoDB: Compressed tables use zlib 1.3

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Warning] --innodb-flush-method is deprecated and will be removed in a future release

2026/05/04 14:18:31,stderr,2026-05-04 14:18:31 0 [Note] Starting MariaDB 11.8.2-MariaDB-ubu2404-log source revision 8d36cafe4fc700e6e577d5a36650c58707e76b92 server_uid 6UyujuVef5zEdjOcpKj2SScnVoc= as process 1

2026/05/04 14:18:31,stdout,2026-05-04 14:18:31+02:00 [Note] [Entrypoint]: MariaDB upgrade not required

2026/05/04 14:18:30,stdout,2026-05-04 14:18:30+02:00 [Note] [Entrypoint]: Entrypoint script for MariaDB Server 1:11.8.2+maria~ubu2404 started.

2026/05/04 14:18:30,stdout,2026-05-04 14:18:30+02:00 [Note] [Entrypoint]: Switching to dedicated user 'mysql'

2026/05/04 14:18:30,stderr,"1:name=systemd:/docker/1c8072d92e03080a8809b67657de6143208ed6c4212bb76782b609ba2e4edc17/memory.pressure not writable, functionality unavailable to MariaDB
"
2026/05/04 14:18:30,stderr,2:name=synomonitor:/system.slice/pkg-ContainerManager-dockerd.service

2026/05/04 14:18:30,stderr,3:memory:/docker/1c8072d92e03080a8809b67657de6143208ed6c4212bb76782b609ba2e4edc17

2026/05/04 14:18:30,stderr,4:cpuacct:/docker/1c8072d92e03080a8809b67657de6143208ed6c4212bb76782b609ba2e4edc17

2026/05/04 14:18:30,stderr,5:cpu:/docker/1c8072d92e03080a8809b67657de6143208ed6c4212bb76782b609ba2e4edc17

2026/05/04 14:18:30,stderr,6:freezer:/docker/1c8072d92e03080a8809b67657de6143208ed6c4212bb76782b609ba2e4edc17

2026/05/04 14:18:30,stderr,7:cpuset:/docker/1c8072d92e03080a8809b67657de6143208ed6c4212bb76782b609ba2e4edc17

2026/05/04 14:18:30,stderr,2026-05-04 14:18:30+02:00 [Warn] [Entrypoint]: /sys/fs/cgroup/evices:/docker/1c8072d92e03080a8809b67657de6143208ed6c4212bb76782b609ba2e4edc17

2026/05/04 14:18:29,stdout,2026-05-04 14:18:29+02:00 [Note] [Entrypoint]: Entrypoint script for MariaDB Server 1:11.8.2+maria~ubu2404 started.

2026/05/04 14:17:09,stderr,2026-05-04 14:17:09 0 [Note] mariadbd: Shutdown complete

2026/05/04 14:17:09,stderr,2026-05-04 14:17:09 0 [Note] Event Scheduler: Purging the queue. 7 events

2026/05/04 14:17:09,stderr,2026-05-04 14:17:09 0 [Note] InnoDB: Shutdown completed; log sequence number 13393608792; transaction id 19842172

2026/05/04 14:17:09,stderr,2026-05-04 14:17:09 0 [Note] InnoDB: Removed temporary tablespace data file: "./ibtmp1"

2026/05/04 14:17:08,stderr,2026-05-04 14:17:08 0 [Note] InnoDB: Buffer pool(s) dump completed at 260504 14:17:08

2026/05/04 14:17:08,stderr,2026-05-04 14:17:08 0 [Note] InnoDB: Dumping buffer pool(s) to /var/lib/mysql/ib_buffer_pool

2026/05/04 14:17:08,stderr,2026-05-04 14:17:08 0 [Note] InnoDB: Starting shutdown...

2026/05/04 14:17:08,stderr,2026-05-04 14:17:08 0 [Note] InnoDB: FTS optimize thread exiting.

2026/05/04 14:17:08,stderr,2026-05-04 14:17:08 0 [Note] Event Scheduler: Stopped

2026/05/04 14:17:08,stderr,2026-05-04 14:17:08 0 [Note] Event Scheduler: Waiting for the scheduler thread to reply

2026/05/04 14:17:08,stderr,"2026-05-04 14:17:08 0 [Note] Event Scheduler: Killing the scheduler thread, thread id 1
"
2026/05/04 14:17:08,stderr,2026-05-04 14:17:08 0 [Note] mariadbd (initiated by: unknown): Normal shutdown

2026/05/04 14:15:55,stderr,2026-05-04 14:15:55 340 [Warning] Aborted connection 340 to db: 'GI4' user: 'root' host: '172.19.0.3' (Got timeout reading communication packets)

2026/05/04 14:06:01,stderr,2026-05-04 14:06:01 360 [Warning] Aborted connection 360 to db: 'GI4' user: 'root' host: '172.19.0.3' (Got timeout reading communication packets)

2026/05/04 14:04:17,stderr,2026-05-04 14:04:17 536 [Warning] Aborted connection 536 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:04:17,stderr,2026-05-04 14:04:17 535 [Warning] Aborted connection 535 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:04:17,stderr,2026-05-04 14:04:17 534 [Warning] Aborted connection 534 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:04:17,stderr,2026-05-04 14:04:17 537 [Warning] Aborted connection 537 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:04:15,stderr,2026-05-04 14:04:15 533 [Warning] Aborted connection 533 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:04:13,stderr,2026-05-04 14:04:13 532 [Warning] Aborted connection 532 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:04:05,stderr,2026-05-04 14:04:05 528 [Warning] Aborted connection 528 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:04:04,stderr,2026-05-04 14:04:04 527 [Warning] Aborted connection 527 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:03:59,stderr,2026-05-04 14:03:59 526 [Warning] Aborted connection 526 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 14:02:08,stderr,2026-05-04 14:02:08 293 [Warning] Aborted connection 293 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:58:09,stderr,2026-05-04 13:58:09 437 [Warning] Aborted connection 437 to db: 'GI4' user: 'root' host: '172.19.0.9' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 384 [Warning] Aborted connection 384 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 382 [Warning] Aborted connection 382 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 377 [Warning] Aborted connection 377 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 379 [Warning] Aborted connection 379 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 381 [Warning] Aborted connection 381 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 367 [Warning] Aborted connection 367 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 358 [Warning] Aborted connection 358 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 355 [Warning] Aborted connection 355 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 354 [Warning] Aborted connection 354 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 230 [Warning] Aborted connection 230 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 226 [Warning] Aborted connection 226 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 297 [Warning] Aborted connection 297 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 336 [Warning] Aborted connection 336 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 312 [Warning] Aborted connection 312 to db: 'GI4' user: 'root' host: '172.19.0.3' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 331 [Warning] Aborted connection 331 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 229 [Warning] Aborted connection 229 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 325 [Warning] Aborted connection 325 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 321 [Warning] Aborted connection 321 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 322 [Warning] Aborted connection 322 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 324 [Warning] Aborted connection 324 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 323 [Warning] Aborted connection 323 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 319 [Warning] Aborted connection 319 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 318 [Warning] Aborted connection 318 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 317 [Warning] Aborted connection 317 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 21 [Warning] Aborted connection 21 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 314 [Warning] Aborted connection 314 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 291 [Warning] Aborted connection 291 to db: 'GI4' user: 'root' host: '172.19.0.3' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 310 [Warning] Aborted connection 310 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 320 [Warning] Aborted connection 320 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 390 [Warning] Aborted connection 390 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:55:00,stderr,2026-05-04 13:55:00 233 [Warning] Aborted connection 233 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:54:56,stderr,2026-05-04 13:54:56 388 [Warning] Aborted connection 388 to db: 'GI4' user: 'root' host: '172.19.0.3' (Got timeout reading communication packets)

2026/05/04 13:45:16,stderr,2026-05-04 13:45:16 5 [Warning] Aborted connection 5 to db: 'GI4' user: 'root' host: '172.19.0.3' (Got timeout reading communication packets)

2026/05/04 13:41:00,stderr,2026-05-04 13:41:00 25 [Warning] Aborted connection 25 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:40:57,stderr,2026-05-04 13:40:57 6 [Warning] Aborted connection 6 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:40:57,stderr,2026-05-04 13:40:57 23 [Warning] Aborted connection 23 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:40:57,stderr,2026-05-04 13:40:57 24 [Warning] Aborted connection 24 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:40:57,stderr,2026-05-04 13:40:57 26 [Warning] Aborted connection 26 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:40:57,stderr,2026-05-04 13:40:57 20 [Warning] Aborted connection 20 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:40:57,stderr,2026-05-04 13:40:57 19 [Warning] Aborted connection 19 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:40:57,stderr,2026-05-04 13:40:57 22 [Warning] Aborted connection 22 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:40:56,stderr,2026-05-04 13:40:56 18 [Warning] Aborted connection 18 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:35:05,stderr,2026-05-04 13:35:05 40 [Warning] Aborted connection 40 to db: 'GI4' user: 'root' host: '172.19.0.3' (Got timeout reading communication packets)

2026/05/04 13:35:04,stderr,2026-05-04 13:35:04 13 [Warning] Aborted connection 13 to db: 'GI4' user: 'root' host: '172.19.0.9' (Got timeout reading communication packets)

2026/05/04 13:34:51,stderr,2026-05-04 13:34:51 16 [Warning] Aborted connection 16 to db: 'GI4' user: 'root' host: '172.19.0.8' (Got timeout reading communication packets)

2026/05/04 13:34:43,stderr,2026-05-04 13:34:43 38 [Warning] Aborted connection 38 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 13:34:43,stderr,2026-05-04 13:34:43 37 [Warning] Aborted connection 37 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 13:34:43,stderr,2026-05-04 13:34:43 36 [Warning] Aborted connection 36 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 13:34:43,stderr,2026-05-04 13:34:43 35 [Warning] Aborted connection 35 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 13:34:43,stderr,2026-05-04 13:34:43 34 [Warning] Aborted connection 34 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 13:34:43,stderr,2026-05-04 13:34:43 33 [Warning] Aborted connection 33 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 13:34:43,stderr,2026-05-04 13:34:43 32 [Warning] Aborted connection 32 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 13:34:43,stderr,2026-05-04 13:34:43 31 [Warning] Aborted connection 31 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 13:34:43,stderr,2026-05-04 13:34:43 30 [Warning] Aborted connection 30 to db: 'GI4' user: 'root' host: '172.19.0.1' (Got timeout reading communication packets)

2026/05/04 13:34:37,stderr,2026-05-04 13:34:37 14 [Warning] Aborted connection 14 to db: 'GI4' user: 'root' host: '172.19.0.9' (Got timeout reading communication packets)

2026/05/04 13:34:37,stderr,2026-05-04 13:34:37 15 [Warning] Aborted connection 15 to db: 'GI4' user: 'root' host: '172.19.0.9' (Got timeout reading communication packets)

2026/05/04 13:34:36,stderr,2026-05-04 13:34:36 12 [Warning] Aborted connection 12 to db: 'GI4' user: 'root' host: '172.19.0.9' (Got timeout reading communication packets)

2026/05/04 13:34:36,stderr,2026-05-04 13:34:36 11 [Warning] Aborted connection 11 to db: 'GI4' user: 'root' host: '172.19.0.9' (Got timeout reading communication packets)

2026/05/04 13:29:26,stderr,Version: '11.8.2-MariaDB-ubu2404-log'  socket: '/run/mysqld/mysqld.sock'  port: 3306  mariadb.org binary distribution

2026/05/04 13:29:26,stderr,2026-05-04 13:29:26 0 [Note] mariadbd: ready for connections.

2026/05/04 13:29:26,stderr,2026-05-04 13:29:26 1 [Note] Event Scheduler: scheduler thread started with id 1

2026/05/04 13:29:26,stderr,2026-05-04 13:29:26 0 [Note] mariadbd: Event Scheduler: Loaded 7 events

2026/05/04 13:29:26,stderr,2026-05-04 13:29:26 0 [Note] Server socket created on IP: '::'.

2026/05/04 13:29:26,stderr,2026-05-04 13:29:26 0 [Note] Server socket created on IP: '0.0.0.0'.

2026/05/04 13:29:21,stderr,2026-05-04 13:29:21 0 [Note] InnoDB: Buffer pool(s) load completed at 260504 13:29:21

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: Rollback of non-prepared transactions completed

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: Rolled back recovered transaction 19829377

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: Rolled back recovered transaction 19829396

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: Starting in background the rollback of recovered transactions

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] Crash table recovery finished.

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] Starting table crash recovery...

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] Recovering after a crash using tc.log

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: Loading buffer pool(s) from /var/lib/mysql/ib_buffer_pool

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] Plugin 'wsrep-provider' is disabled.

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] Plugin 'FEEDBACK' is disabled.

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: log sequence number 13387947747; transaction id 19829399

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: File './ibtmp1' size is now 12.000MiB.

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: Setting file './ibtmp1' size to 12.000MiB. Physically writing the file full; Please wait ...

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: Removed temporary tablespace data file: "./ibtmp1"

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: 128 rollback segments in 3 undo tablespaces are active.

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: Opened 3 undo tablespaces

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: Trx id counter is 19829398

2026/05/04 13:29:20,stderr,2026-05-04 13:29:20 0 [Note] InnoDB: 2 transaction(s) which must be rolled back or cleaned up in total 8 row operations to undo

2026/05/04 13:29:19,stderr,2026-05-04 13:29:19 0 [Note] InnoDB: To recover: 7390 pages

2026/05/04 13:29:19,stderr,2026-05-04 13:29:19 0 [Note] InnoDB: End of log at LSN=13387947747

2026/05/04 13:29:19,stderr,2026-05-04 13:29:19 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=13377740911

2026/05/04 13:29:19,stderr,2026-05-04 13:29:19 0 [Note] InnoDB: File system buffers for log disabled (block size=512 bytes)

2026/05/04 13:29:19,stderr,2026-05-04 13:29:19 0 [Note] InnoDB: Completed initialization of buffer pool

2026/05/04 13:29:19,stderr,"2026-05-04 13:29:19 0 [Note] InnoDB: innodb_buffer_pool_size_max=4096m, innodb_buffer_pool_size=4096m
"
2026/05/04 13:29:19,stderr,2026-05-04 13:29:19 0 [Warning] InnoDB: liburing disabled: falling back to innodb_use_native_aio=OFF

2026/05/04 13:29:19,stderr,"2026-05-04 13:29:19 0 [Warning] mariadbd: io_uring_queue_init() failed with ENOMEM: try larger memory locked limit, ulimit -l, or https://mariadb.com/kb/en/systemd/#configuring-limitmemlock under systemd (262144 bytes required)
"
2026/05/04 13:29:19,stderr,2026-05-04 13:29:19 0 [Note] mariadbd: O_TMPFILE is not supported on /tmp (disabling future attempts)

2026/05/04 13:29:19,stderr,2026-05-04 13:29:19 0 [Note] InnoDB: Using crc32 + pclmulqdq instructions

2026/05/04 13:29:19,stderr,2026-05-04 13:29:19 0 [Note] InnoDB: Number of transaction pools: 1

2026/05/04 13:29:19,stderr,2026-05-04 13:29:19 0 [Note] InnoDB: Compressed tables use zlib 1.3

2026/05/04 13:29:19,stderr,2026-05-04 13:29:19 0 [Warning] --innodb-flush-method is deprecated and will be removed in a future release

2026/05/04 13:29:19,stderr,2026-05-04 13:29:19 0 [Note] mariadbd: Aria engine: recovery done

2026/05/04 13:29:19,stderr,recovered pages: 0% 10% 20% 30% 40% 50% 60% 70% 80% 90% 100% (0.1 seconds); tables to flush: 2 1 0 (0.2 seconds); 

2026/05/04 13:29:18,stderr,2026-05-04 13:29:18 0 [Note] mariadbd: Aria engine: starting recovery

2026/05/04 13:29:18,stderr,2026-05-04 13:29:18 0 [Note] Starting MariaDB 11.8.2-MariaDB-ubu2404-log source revision 8d36cafe4fc700e6e577d5a36650c58707e76b92 server_uid vMZ+3PrX8XYKp3FLK1hs7mhXFZU= as process 1

2026/05/04 13:29:18,stdout,2026-05-04 13:29:18+02:00 [Note] [Entrypoint]: MariaDB upgrade not required

2026/05/04 13:29:18,stdout,2026-05-04 13:29:18+02:00 [Note] [Entrypoint]: Entrypoint script for MariaDB Server 1:11.8.2+maria~ubu2404 started.

2026/05/04 13:29:18,stdout,2026-05-04 13:29:18+02:00 [Note] [Entrypoint]: Switching to dedicated user 'mysql'

2026/05/04 13:29:18,stderr,"1:name=systemd:/docker/1c8072d92e03080a8809b67657de6143208ed6c4212bb76782b609ba2e4edc17/memory.pressure not writable, functionality unavailable to MariaDB
"
2026/05/04 13:29:18,stderr,2:name=synomonitor:/system.slice/pkg-ContainerManager-dockerd.service

2026/05/04 13:29:18,stderr,3:freezer:/docker/1c8072d92e03080a8809b67657de6143208ed6c4212bb76782b609ba2e4edc17

2026/05/04 13:29:18,stderr,4:cpuset:/docker/1c8072d92e03080a8809b67657de6143208ed6c4212bb76782b609ba2e4edc17

2026/05/04 13:29:18,stderr,5:devices:/docker/1c8072d92e03080a8809b67657de6143208ed6c4212bb76782b609ba2e4edc17

2026/05/04 13:29:18,stderr,6:memory:/docker/1c8072d92e03080a8809b67657de6143208ed6c4212bb76782b609ba2e4edc17

