ID,DATE_TIME_LOG,MESSAGE,UNIT_NAME,ROUTINE_NAME,KEY_TAG,STATE
63175,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_12_Qta].value_tag=[10] era [0] tagID=[e272e191e59948aeb7ea87968fe68743],DB DEBUG,fid_MachineNextLotStart,null,3
63174,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_12_PartNumber].value_text=[11282842] era [] tagID=[1897909b17784365ae9be36b71a37912],DB DEBUG,fid_MachineNextLotStart,null,3
63173,06/05/2026 07:04:27,"set TAG = [GI4_RECIPE_Data_OP30_PTL_12_Description].value_text=[PRE-SHAPED  OR SEAL88,57 x 2,] era [] tagID=[9968ccfe92584960b1373e007a2970ca]",DB DEBUG,fid_MachineNextLotStart,null,3
63172,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_12_Cell].value_tag=[29] era [0] tagID=[60941a4aae8f4f1a9ce01295056d6dd6],DB DEBUG,fid_MachineNextLotStart,null,3
63171,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_11_Qta].value_tag=[1] era [0] tagID=[7485e62704ef4a809acab6146f70165f],DB DEBUG,fid_MachineNextLotStart,null,3
63170,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_11_PartNumber].value_text=[MEZZO CORPO] era [] tagID=[48aacd5c08a34d18bbf3bb7419fa3ab4],DB DEBUG,fid_MachineNextLotStart,null,3
63169,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_11_Description].value_text=[MEZZO CORPO INSERIMENTO BOCCOLE] era [] tagID=[8221d86a3f8d40afa93cc9f830cee8ce],DB DEBUG,fid_MachineNextLotStart,null,3
63168,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_11_Cell].value_tag=[32] era [0] tagID=[ad7f7fe44f0a4a5cbd5acbab5052351e],DB DEBUG,fid_MachineNextLotStart,null,3
63167,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_10_Qta].value_tag=[10] era [0] tagID=[48e969b5856d4c9d82336b1e072b1bba],DB DEBUG,fid_MachineNextLotStart,null,3
63166,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_10_PartNumber].value_text=[314.0060.0.00] era [] tagID=[3a58c2366cbe4e0a840abbf4b877bace],DB DEBUG,fid_MachineNextLotStart,null,3
63165,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_10_Description].value_text=[GUAR.DI CONT. BOCC.SNP3] era [] tagID=[c106b0472bc946af8adb552982d35391],DB DEBUG,fid_MachineNextLotStart,null,3
63164,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_10_Cell].value_tag=[21] era [0] tagID=[7a725dc198044ac18b7412e722838ca5],DB DEBUG,fid_MachineNextLotStart,null,3
63163,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_9_Qta].value_tag=[10] era [0] tagID=[520695cbf77546e5812b02406ba8f089],DB DEBUG,fid_MachineNextLotStart,null,3
63162,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_9_PartNumber].value_text=[313.0039.1.00] era [] tagID=[fc2257a112b54dc2a793c18e6f620bae],DB DEBUG,fid_MachineNextLotStart,null,3
63161,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_9_Description].value_text=[AN.ANTIESTR.PIASTRA SNP3] era [] tagID=[1b395e351c7a424faee5b72d6916e004],DB DEBUG,fid_MachineNextLotStart,null,3
63160,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_9_Cell].value_tag=[23] era [0] tagID=[1e41bea737484150b9810803137db848],DB DEBUG,fid_MachineNextLotStart,null,3
63159,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_8_Qta].value_tag=[10] era [0] tagID=[85fb34eba80d4fb38ad706d6bc51c136],DB DEBUG,fid_MachineNextLotStart,null,3
63158,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_8_PartNumber].value_text=[314.0059.0.00] era [] tagID=[7807e14906eb46aa9f1939eb0ad14cc8],DB DEBUG,fid_MachineNextLotStart,null,3
63157,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_8_Description].value_text=[GUAR.BILANC.PIASTRA SNP3] era [] tagID=[0c50c86c64814102b8bf9d50bea4121c],DB DEBUG,fid_MachineNextLotStart,null,3
63156,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_8_Cell].value_tag=[22] era [0] tagID=[bb92791e866e4d888fd699bdab2462a3],DB DEBUG,fid_MachineNextLotStart,null,3
63155,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_7_Qta].value_tag=[20] era [0] tagID=[3640890fbc5649c38727f3cec1b1e5f2],DB DEBUG,fid_MachineNextLotStart,null,3
63154,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_7_PartNumber].value_text=[5725.20.3795] era [] tagID=[dfbda0b35a5c49b8819953f342e53512],DB DEBUG,fid_MachineNextLotStart,null,3
63153,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_7_Description].value_text=[SEEGER 42 UNI 7437] era [] tagID=[94025c26c59641fa8ca85675332ce390],DB DEBUG,fid_MachineNextLotStart,null,3
63152,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_6_Qta].value_tag=[20] era [0] tagID=[d8586c93e6cf42cf8b806d67a901041c],DB DEBUG,fid_MachineNextLotStart,null,3
63151,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_6_PartNumber].value_text=[5009.02.0037] era [] tagID=[b8b9fa36e33a4e14a2374c935ab0585d],DB DEBUG,fid_MachineNextLotStart,null,3
63150,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_6_Description].value_text=[TAPPO PER FORO DIAM.31] era [] tagID=[3fbdcfa4cbe54f72b48bbfa700784f6d],DB DEBUG,fid_MachineNextLotStart,null,3
63149,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_5_Qta].value_tag=[20] era [0] tagID=[17e58e802fdb4886a00ee2df555cccc2],DB DEBUG,fid_MachineNextLotStart,null,3
63148,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_5_PartNumber].value_text=[5009.01.0022] era [] tagID=[d3ef201d06a94d69bb216c88bf4a33ea],DB DEBUG,fid_MachineNextLotStart,null,3
63147,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_5_Description].value_text=[TAPPO PER FORO DIAM. 38] era [] tagID=[e53c254a4d5645ba96ad637a909db04d],DB DEBUG,fid_MachineNextLotStart,null,3
63146,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_4_Qta].value_tag=[20] era [0] tagID=[7ca06a06c6814e5482f933de89dca8a1],DB DEBUG,fid_MachineNextLotStart,null,3
63145,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_4_PartNumber].value_text=[315.0017.0.00] era [] tagID=[db25e4537dce4403bb74d9bd31294088],DB DEBUG,fid_MachineNextLotStart,null,3
63144,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_4_Description].value_text=[PIASTRA DI BILANC. SNP3] era [] tagID=[85dd705906f34a43a06a48e2fa5562d0],DB DEBUG,fid_MachineNextLotStart,null,3
63143,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_3_Qta].value_tag=[20] era [0] tagID=[f5092d456a0f4d6ba72d15f5021c30ef],DB DEBUG,fid_MachineNextLotStart,null,3
63142,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_3_PartNumber].value_text=[11310055] era [] tagID=[4ed4ea17a6e443da814e915f4e0eebca],DB DEBUG,fid_MachineNextLotStart,null,3
63141,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_3_Description].value_text=[BEARING+DU BUSSLE SNP3 (BOLIN] era [] tagID=[6c0199243d38436b93a2b418272ded79],DB DEBUG,fid_MachineNextLotStart,null,3
63140,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_2_Qta].value_tag=[20] era [0] tagID=[0595c7172ef94685bfe9c025f6ad73b0],DB DEBUG,fid_MachineNextLotStart,null,3
63139,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_2_PartNumber].value_text=[11180057] era [] tagID=[02b85a6445fd4f509ff0590d881cbfd7],DB DEBUG,fid_MachineNextLotStart,null,3
63138,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_2_Description].value_text=[TARGHETTA ADESIVA GRIGIA 44x2] era [] tagID=[00b1fda64a62469b8e3742551e16ce95],DB DEBUG,fid_MachineNextLotStart,null,3
63137,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_1_Qta].value_tag=[20] era [0] tagID=[d65957a68f104b35b957c4a45caf82c7],DB DEBUG,fid_MachineNextLotStart,null,3
63136,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP30_PTL_1_PartNumber].value_text=[11096890] era [] tagID=[7ce37947270449218f875eea849a2044],DB DEBUG,fid_MachineNextLotStart,null,3
63135,06/05/2026 07:04:27,"set TAG = [GI4_RECIPE_Data_OP30_PTL_1_Description].value_text=[AN.TEN. AS-HP25x42x6/6,5  DIN] era [] tagID=[6edf7c9599df40aaa064ea22db7144e7]",DB DEBUG,fid_MachineNextLotStart,null,3
63134,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_6_Qta].value_tag=[20] era [0] tagID=[149871b6a096497a9ec64f62ca13eb4b],DB DEBUG,fid_MachineNextLotStart,null,3
63133,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_6_PartNumber].value_text=[5713.54.2587] era [] tagID=[f7ab839aa8ad49d8a42784dccb4de06a],DB DEBUG,fid_MachineNextLotStart,null,3
63132,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_6_Description].value_text=[TCCE M10x35 UNI5931-12K-br.] era [] tagID=[8888b6c2b336454ea1dde3d0e777e26c],DB DEBUG,fid_MachineNextLotStart,null,3
63131,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_6_Cell].value_tag=[11] era [0] tagID=[9ca743ce62c64ec19306f9a7f58ee4b2],DB DEBUG,fid_MachineNextLotStart,null,3
63130,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_5_Qta].value_tag=[10] era [0] tagID=[2b5decc799564bc88555d022c4ea85a3],DB DEBUG,fid_MachineNextLotStart,null,3
63129,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_5_PartNumber].value_text=[11282842] era [] tagID=[4680db2a528748c2a56f1bfc1c19e36f],DB DEBUG,fid_MachineNextLotStart,null,3
63128,06/05/2026 07:04:27,"set TAG = [GI4_RECIPE_Data_OP10_PTL_5_Description].value_text=[PRE-SHAPED  OR SEAL88,57 x 2,] era [] tagID=[5a96b79ffc2047719c43e74778112047]",DB DEBUG,fid_MachineNextLotStart,null,3
63127,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_5_Cell].value_tag=[27] era [0] tagID=[d666969d2ef44fd2ae1aba775b049a59],DB DEBUG,fid_MachineNextLotStart,null,3
63126,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_4_Qta].value_tag=[1] era [0] tagID=[142c9d2d9d404cae81c1f59ae4da360d],DB DEBUG,fid_MachineNextLotStart,null,3
63125,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_4_PartNumber].value_text=[MEZZO CORPO] era [] tagID=[c72ce596a083481fba045f168c9a6b39],DB DEBUG,fid_MachineNextLotStart,null,3
63124,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_4_Description].value_text=[MEZZO CORPO INSERIMENTO BOCCOLE] era [] tagID=[490e6e11bbd44c5f92fcf23dcb7868d6],DB DEBUG,fid_MachineNextLotStart,null,3
63123,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_4_Cell].value_tag=[32] era [0] tagID=[336e0993097945d5b1a95047881dcb0d],DB DEBUG,fid_MachineNextLotStart,null,3
63122,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_3_Qta].value_tag=[10] era [0] tagID=[64b99ad7f39b4af1a1e9626de282e024],DB DEBUG,fid_MachineNextLotStart,null,3
63121,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_3_PartNumber].value_text=[314.0060.0.00] era [] tagID=[0ecb09489ff542bdbdd43d40a6c9512f],DB DEBUG,fid_MachineNextLotStart,null,3
63120,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_3_Description].value_text=[GUAR.DI CONT. BOCC.SNP3] era [] tagID=[ed4ebb4df0674166b847678c553a27d8],DB DEBUG,fid_MachineNextLotStart,null,3
63119,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_3_Cell].value_tag=[29] era [0] tagID=[49b0dafee5f943f0a8d84312bad8611a],DB DEBUG,fid_MachineNextLotStart,null,3
63118,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_2_Qta].value_tag=[10] era [0] tagID=[698b5b93bb8a41d5809063524e865c1b],DB DEBUG,fid_MachineNextLotStart,null,3
63117,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_2_PartNumber].value_text=[313.0039.1.00] era [] tagID=[97725c7e1be64b50af0a8ea3be69c4ab],DB DEBUG,fid_MachineNextLotStart,null,3
63116,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_2_Description].value_text=[AN.ANTIESTR.PIASTRA SNP3] era [] tagID=[692cff3bc5bb4dbcae04e9c68f313072],DB DEBUG,fid_MachineNextLotStart,null,3
63115,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_2_Cell].value_tag=[22] era [0] tagID=[bf8911c5ef4d46cca50bc6607b301bcb],DB DEBUG,fid_MachineNextLotStart,null,3
63114,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_1_Qta].value_tag=[10] era [0] tagID=[5a21fa6644594e34bb4c27ec532841c5],DB DEBUG,fid_MachineNextLotStart,null,3
63113,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_1_PartNumber].value_text=[314.0059.0.00] era [] tagID=[7eee7b9b5d3f4f3385918cf9bb6b7875],DB DEBUG,fid_MachineNextLotStart,null,3
63112,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_1_Description].value_text=[GUAR.BILANC.PIASTRA SNP3] era [] tagID=[d6291a14f33944dfa23f56376299e43c],DB DEBUG,fid_MachineNextLotStart,null,3
63111,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_OP10_PTL_1_Cell].value_tag=[21] era [0] tagID=[445a0a3d4bb74ef4a33c63abd027367f],DB DEBUG,fid_MachineNextLotStart,null,3
63110,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_QtaOrd].value_tag=[20] era [0] tagID=[651c889b30e34366b6504e28badaf6ad],DB DEBUG,fid_MachineNextLotStart,null,3
63109,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_QtaDone].value_tag=[14] era [0] tagID=[f190a4c4537840aea6df363fd513026a],DB DEBUG,fid_MachineNextLotStart,null,3
63108,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_ScrewProgram].value_tag=[1] era [0] tagID=[d512b9acdfc144c5a79d23a266dcbe3d],DB DEBUG,fid_MachineNextLotStart,null,3
63107,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_PrintType].value_tag=[1] era [0] tagID=[319e60a433a54b1986e7af6ab5b36d6e],DB DEBUG,fid_MachineNextLotStart,null,3
63106,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_PartNumber].value_text=[111.25.019.0C] era [] tagID=[c83d6a238f06459f8a8779a32bb67758],DB DEBUG,fid_MachineNextLotStart,null,3
63105,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_Orientation].value_tag=[2] era [0] tagID=[659d2725213c419598cd5309a512dc6c],DB DEBUG,fid_MachineNextLotStart,null,3
63104,06/05/2026 07:04:27,set TAG = [GI4_RECIPE_Data_MasterModelCode].value_text=[SNP3NN/075RN07SAP1A5A4NNNN/NNNNN] era [] tagID=[2295f1d9dbe3459691489299eb02429f],DB DEBUG,fid_MachineNextLotStart,null,3
63103,06/05/2026 07:04:27,ROWS CREATED/UPDATED 1; LOT: c947f7df0bb749c088a9609ce279a612; RECIPE: c766a3d8e72549919ab4749ec18876ef,DB,fe_LotRecipeRowCheckCreateByRecipe,c05dcd762e4b4b5a99224c48445d7683,0
63102,06/05/2026 07:04:27,UPDATE LOT_RECIPE_ROW - TAG: [GI4_RECIPE_Data_QtaDone] value: [14] era: [0] force_value: [NULL] disabled era: [0] ora [0] tag_new era: [0] ora [0] (FROM RECIPE_ROW) recipeId: [c766a3d8e72549919ab4749ec18876ef] tagID=[f190a4c4537840aea6df363fd513026a],DB DEBUG,fe_LotRecipeRowCheckCreateByRecipe,c05dcd762e4b4b5a99224c48445d7683,3
63101,06/05/2026 07:04:27,i_machine_id=[c05dcd762e4b4b5a99224c48445d7683]v_next_lot_id=[c947f7df0bb749c088a9609ce279a612]v_recipe_id=[c766a3d8e72549919ab4749ec18876ef]v_recipe_version=[1]v_recipe_not_to_send=[0]v_update_to_last_recipe=[1]v_count_forced=[0],DB DEBUG,fid_MachineNextLotStart,null,3
63189,06/05/2026 07:04:33,Cambiato Lotto/ricetta in coda - LotNew=[NULL] era [c947f7df0bb749c088a9609ce279a612]; RecipeNew=[NULL].[c766a3d8e72549919ab4749ec18876ef era [(NULL)].[1,DB DEBUG,fid_MachineFindSetNextLot,c05dcd762e4b4b5a99224c48445d7683,3
63188,06/05/2026 07:04:33,Elaboro lotti in coda per linea=fc0ef60c8da844d5a531b293ac0b857b,DB DEBUG,fe_LineSetNextLot,fc0ef60c8da844d5a531b293ac0b857b,3
63190,06/05/2026 07:04:33,Cambio Lotto avvenuto con successo - macchina:c05dcd762e4b4b5a99224c48445d7683 lotto:,NODE-RED,NextLotStartDone,c05dcd762e4b4b5a99224c48445d7683,0
63191,06/05/2026 07:20:29,Azzera lotto attivo in macchina - ACTIVE_LOT_ID = NULL,DB DEBUG,sp_LotEndOnPlc,c05dcd762e4b4b5a99224c48445d7683,3
63192,06/05/2026 07:20:29,CHIUDO LOT_MACHINE(lot:c947f7df0bb749c088a9609ce279a612;machine:c05dcd762e4b4b5a99224c48445d7683) stsLot:4; stsStart:20,DB DEBUG,sp_LotMachineCloseOther,c05dcd762e4b4b5a99224c48445d7683,3
63193,06/05/2026 07:20:29,Elaboro lotti in coda per linea=fc0ef60c8da844d5a531b293ac0b857b,DB DEBUG,fe_LineSetNextLot,fc0ef60c8da844d5a531b293ac0b857b,3
63522,06/05/2026 07:21:18,ROWS CREATED/UPDATED 328; LOT: 88982d36e0de494a804b3f0d9cdb7cb6; RECIPE: 1c226049b88d4ae18078974cac91acc9,DB,fe_LotRecipeRowCheckCreateByRecipe,c05dcd762e4b4b5a99224c48445d7683,0
63521,06/05/2026 07:21:18,INSERT in LOT_RECIPE_ROW TAG: [GI4_RECIPE_Data_OP10_PTL_14_Description] value: [] (FROM RECIPE_ROW) recipeId: [1c226049b88d4ae18078974cac91acc9] tagID=[ff5f86aa8935495ebafe9cc8a04f010d] set TAG_NEW=0,DB DEBUG,fe_LotRecipeRowCheckCreateByRecipe,c05dcd762e4b4b5a99224c48445d7683,3
63520,06/05/2026 07:21:18,INSERT in LOT_RECIPE_ROW TAG: [GI4_RECIPE_Data_OP30_PTL_20_CellUnion] value: [0] (FROM RECIPE_ROW) recipeId: [1c226049b88d4ae18078974cac91acc9] tagID=[fce237bc68594e2eabdc6cb046c16942] set TAG_NEW=0,DB DEBUG,fe_LotRecipeRowCheckCreateByRecipe,c05dcd762e4b4b5a99224c48445d7683,3
63519,06/05/2026 07:21:18,"INSERT in LOT_RECIPE_ROW TAG: [GI4_RECIPE_Data_OP30_PTL_13_Description] value: [RONDELLA DI RAME 10,5x16x1 S7] (FROM RECIPE_ROW) recipeId: [1c226049b88d4ae18078974cac91acc9] tagID=[fc7c0d2bb0404817a3b5522808550b35] set TAG_NEW=0",DB DEBUG,fe_LotRecipeRowCheckCreateByRecipe,c05dcd762e4b4b5a99224c48445d7683,3
63518,06/05/2026 07:21:18,INSERT in LOT_RECIPE_ROW TAG: [GI4_RECIPE_Data_OP30_PTL_9_PartNumber] value: [314.0060.0.00] (FROM RECIPE_ROW) recipeId: [1c226049b88d4ae18078974cac91acc9] tagID=[fc2257a112b54dc2a793c18e6f620bae] set TAG_NEW=0,DB DEBUG,fe_LotRecipeRowCheckCreateByRecipe,c05dcd762e4b4b5a99224c48445d7683,3
63517,06/05/2026 07:21:18,INSERT in LOT_RECIPE_ROW TAG: [GI4_RECIPE_Data_OP30_PTL_18_Qta] value: [0] (FROM RECIPE_ROW) recipeId: [1c226049b88d4ae18078974cac91acc9] tagID=[fbaa718a6f79489791c6078feeef72b7] set TAG_NEW=0,DB DEBUG,fe_LotRecipeRowCheckCreateByRecipe,c05dcd762e4b4b5a99224c48445d7683,3
63516,06/05/2026 07:21:18,INSERT in LOT_RECIPE_ROW TAG: [GI4_RECIPE_Data_OP10_PTL_31_Cell] value: [0] (FROM RECIPE_ROW) recipeId: [1c226049b88d4ae18078974cac91acc9] tagID=[fb8d0c02ebab45d2bc0d2c8de4d6a79c] set TAG_NEW=0,DB DEBUG,fe_LotRecipeRowCheckCreateByRecipe,c05dcd762e4b4b5a99224c48445d7683,3
63515,06/05/2026 07:21:18,INSERT in LOT_RECIPE_ROW TAG: [GI4_RECIPE_Data_OP10_PTL_20_Description] value: [] (FROM RECIPE_ROW) recipeId: [1c226049b88d4ae18078974cac91acc9] tagID=[fa48aff35e18435bad4be161c3272962] set TAG_NEW=0,DB DEBUG,fe_LotRecipeRowCheckCreateByRecipe,c05dcd762e4b4b5a99224c48445d7683,3
