gi4_nodered_1881
date,stream,content
"
2026/05/04 13:48:36,stdout,4 May 13:48:36 - [error] [function:ms_RecalcTotLots] dbErrorEnd - null

2026/05/04 13:48:05,stdout,4 May 13:48:05 - [error] [function:ms_RecalcTotLots] dbError - null

2026/05/04 13:48:05,stdout,4 May 13:48:05 - [error] [function:ms_RecalcTotLots] dbErrorInit - null

2026/05/04 13:48:05,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:48:05,stderr,"TBaseMacchinaStatiDB: QueryTimeout0: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:47:36,stdout,4 May 13:47:36 - [error] [function:ms_RecalcTotLots] dbErrorEnd - null

2026/05/04 13:47:05,stdout,4 May 13:47:05 - [error] [function:ms_RecalcTotLots] dbError - null

2026/05/04 13:47:05,stdout,4 May 13:47:05 - [error] [function:ms_RecalcTotLots] dbErrorInit - null

2026/05/04 13:47:05,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:47:05,stderr,"TBaseMacchinaStatiDB: QueryTimeout0: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:46:36,stdout,4 May 13:46:36 - [error] [function:ms_RecalcTotLots] dbErrorEnd - null

2026/05/04 13:46:11,stdout,4 May 13:46:11 - [error] [function:ms_OEEtasks] dbErrorEnd - null

2026/05/04 13:46:05,stdout,4 May 13:46:05 - [error] [function:ms_RecalcTotLots] dbError - null

2026/05/04 13:46:05,stdout,4 May 13:46:05 - [error] [function:ms_RecalcTotLots] dbErrorInit - null

2026/05/04 13:46:05,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:46:05,stderr,"TBaseMacchinaStatiDB: QueryTimeout0: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:45:40,stdout,4 May 13:45:40 - [error] [function:ms_OEEtasks] dbError - null

2026/05/04 13:45:40,stdout,4 May 13:45:40 - [error] [function:ms_OEEtasks] dbErrorInit - null

2026/05/04 13:45:40,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"SELECT mo.ID,  fx_DateTimeToStr(mo.FROM_DATE) AS DATA_CALC, fx_DateTimeToStr(mo.TO_DATE) AS DATA_END, mo.TOTALE_MINUTI, mo.OFFLINE_TIME, mo.PRODUCTION_TIME, mo.HELD_TIME, mo.NO_LOT_TIME, mo.PRODUZIONE, mo.SCARTI, mo.ESTIMATED_HOURLY_PROD FROM MACHINE_OEE_DAY mo WHERE mo.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683' AND mo.DATE_ = DATE('2026-05-04') AND mo.LOT_ID  = 'acf90f52f147428b88e53cb275e0258c' AND mo.USER_SHIFT  = 0 LIMIT 1\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:45:40,stderr,"TBaseMacchinaStatiDB: QueryTimeout0: {\"uuid\":null,\"query\":\"SELECT mo.ID,  fx_DateTimeToStr(mo.FROM_DATE) AS DATA_CALC, fx_DateTimeToStr(mo.TO_DATE) AS DATA_END, mo.TOTALE_MINUTI, mo.OFFLINE_TIME, mo.PRODUCTION_TIME, mo.HELD_TIME, mo.NO_LOT_TIME, mo.PRODUZIONE, mo.SCARTI, mo.ESTIMATED_HOURLY_PROD FROM MACHINE_OEE_DAY mo WHERE mo.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683' AND mo.DATE_ = DATE('2026-05-04') AND mo.LOT_ID  = 'acf90f52f147428b88e53cb275e0258c' AND mo.USER_SHIFT  = 0 LIMIT 1\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:35:55,stdout, machine:c05dcd762e4b4b5a99224c48445d7683 lot:39915f8a00ff428aad193121f7840999

2026/05/04 13:35:55,stdout,4 May 13:35:55 - [warn] [function:ms_RecalcTotLots] LotMachineRecalDone

2026/05/04 13:34:55,stdout, machine:c05dcd762e4b4b5a99224c48445d7683 lot:a2b559f19d4e410192c119928097b9cc

2026/05/04 13:34:55,stdout,4 May 13:34:55 - [warn] [function:ms_RecalcTotLots] LotMachineRecalDone

2026/05/04 13:32:55,stdout, machine:c05dcd762e4b4b5a99224c48445d7683 lot:acf90f52f147428b88e53cb275e0258c

2026/05/04 13:32:55,stdout,4 May 13:32:55 - [warn] [function:ms_RecalcTotLots] LotMachineRecalDone

2026/05/04 13:29:33,stdout,4 May 13:29:33 - [info] Started flows

2026/05/04 13:29:33,stdout,4 May 13:29:33 - [info] Starting flows

2026/05/04 13:29:33,stdout,4 May 13:29:33 - [warn] Using unencrypted credentials

2026/05/04 13:29:33,stdout,4 May 13:29:33 - [info] Flows file     : /data/projects/gi4_db_tasks/flows.json

2026/05/04 13:29:33,stdout,4 May 13:29:33 - [info] Active project : gi4_db_tasks

2026/05/04 13:29:33,stdout,4 May 13:29:33 - [info] Server now running at http://127.0.0.1:1880/

2026/05/04 13:29:33,stdout,4 May 13:29:33 - [info] Projects directory: /data/projects

2026/05/04 13:29:33,stdout,4 May 13:29:33 - [info] User directory : /data

2026/05/04 13:29:33,stdout,4 May 13:29:33 - [info] Context store  : 'default' [module=memory]

2026/05/04 13:29:33,stdout,4 May 13:29:33 - [info] Settings file  : /data/settings.js

2026/05/04 13:29:32,stdout,4 May 13:29:32 - [info] Dashboard version 3.6.5 started at /ui

2026/05/04 13:29:24,stdout,4 May 13:29:24 - [info] Loading palette nodes

2026/05/04 13:29:24,stdout,4 May 13:29:24 - [info] Linux 5.10.55+ x64 LE

2026/05/04 13:29:24,stdout,4 May 13:29:24 - [info] Node.js  version: v20.19.4

2026/05/04 13:29:24,stdout,4 May 13:29:24 - [info] Node-RED version: v4.1.0

2026/05/04 13:29:24,stdout,

2026/05/04 13:29:24,stdout,===================

2026/05/04 13:29:24,stdout,Welcome to Node-RED

2026/05/04 13:29:24,stdout,

2026/05/04 13:29:24,stdout,4 May 13:29:24 - [info] 

2026/05/04 13:29:23,stdout,[uuid] ACTIVATED

2026/05/04 13:29:23,stdout,[path] ACTIVATED

2026/05/04 13:29:23,stdout,[fs] ACTIVATED

2026/05/04 13:29:23,stdout,[OPCUA] OPCUA nodes will be DISABLED (PLC_TYPE != OPC-UA)

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: RECIPE_CONF_TYPE = NODERED

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: FLY_RUN_STATUS = ICO_FUNZ_IPM_0_1_11_21

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: LOT_TERMINATE_TYPE = PLC

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: PLC_TYPE = S7

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: PROD_RESUME_TYPE = NO

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: TRACKING_DETAIL_INDEX_MADATORY = false

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: TRACKING_ANSWERS_ERR = 0

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: LOT_CONF_TYPE = GI4

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: TRACKING_DETAIL_MANDATORY = false

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: PROD_STATUS_TYPE = NODERED

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: USE_GI4_DB = true

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: TRACKING_TYPE = PROD_GOOD_BAD

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: TRACKING_ANSWERS_OK = 0

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: FLY_PROD_GOOD_BAD = YES_GOOD_BAD_01

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: AUTO_LOTTO = 0

2026/05/04 13:29:23,stdout,[appParams] Overridden from ENV: waitSecOnRecipeChange = 3

2026/05/04 13:29:23,stdout,[appParams] CREATED with configuration nessuno and path /data/projects/

2026/05/04 13:29:23,stdout,"Creation TAppParams(nessuno, /data/projects/)
"
2026/05/04 13:29:23,stdout,TAppParams ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TAppParams.js

2026/05/04 13:29:23,stdout,TValueSendWait ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TValueSendWait.js

2026/05/04 13:29:23,stdout,TValueOpcDisp ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TValueOpcDisp.js

2026/05/04 13:29:23,stdout,TStsDisp ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TStsDisp.js

2026/05/04 13:29:23,stdout,TSetValueOnTag ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TSetValueOnTag.js

2026/05/04 13:29:23,stdout,TQuery ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TQuery.js

2026/05/04 13:29:23,stdout,TQueries ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TQueries.js

2026/05/04 13:29:23,stdout,TFormatSQL ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TFormatSQL.js

2026/05/04 13:29:23,stdout,TDebugGem ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TDebugGem.js

2026/05/04 13:29:23,stdout,TConvKeysightE4980 ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TConvKeysightE4980.js

2026/05/04 13:29:23,stdout,TConvert ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TConvert.js

2026/05/04 13:29:23,stdout,TConsoleGem ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TConsoleGem.js

2026/05/04 13:29:23,stdout,TBaseMacchinaStatiValueTag ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TBaseMacchinaStatiValueTag.js

2026/05/04 13:29:23,stdout,TBaseMacchinaStatiDB ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TBaseMacchinaStatiDB.js

2026/05/04 13:29:23,stdout,TBaseMacchinaStati ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TBaseMacchinaStati.js

2026/05/04 13:29:23,stdout,TBaseConv ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TBaseConv.js

2026/05/04 13:29:23,stdout,TArrayCircolare ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TArrayCircolare.js

2026/05/04 13:29:22,stdout,Avviando Node-RED con entrypoint originale...

2026/05/04 13:29:22,stdout,Configurazione SSH completata!

2026/05/04 13:29:22,stdout,Connection timed out during banner exchange

2026/05/04 13:29:17,stdout,Test connessione GitHub...

2026/05/04 13:29:17,stdout,✓ Chiave pubblica trovata e permessi impostati

2026/05/04 13:29:17,stdout,✓ Chiave privata trovata e permessi impostati

2026/05/04 13:29:17,stdout,Inizializzazione configurazione SSH...

2026/05/04 13:29:17,stdout,Eseguendo inizializzazione SSH...

2026/05/04 13:29:17,stdout,=== Custom entrypoint avviato ===

2026/05/04 13:27:50,stdout,4 May 13:27:50 - [error] [function:ms_RecalcTotLots] dbError - null

2026/05/04 13:27:50,stdout,4 May 13:27:50 - [error] [function:ms_RecalcTotLots] dbErrorInit - null

2026/05/04 13:27:50,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:27:50,stderr,"TBaseMacchinaStatiDB: QueryTimeout0: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:27:21,stdout,4 May 13:27:21 - [error] [function:ms_RecalcTotLots] dbErrorEnd - null

2026/05/04 13:27:09,stdout,"4 May 13:27:09 - [error] [function:ms_OEEtasks] dbErrorEnd - Error: Cannot add or update a child row: a foreign key constraint fails (`GI4`.`MACHINE_OEE_WEEK`, CONSTRAINT `FK_MACHINE_OEE_WEEK_ON_LOT` FOREIGN KEY (`LOT_ID`) REFERENCES `LOT` (`ID`) ON DELETE CASCADE)
"
2026/05/04 13:26:50,stdout,4 May 13:26:50 - [error] [function:ms_RecalcTotLots] dbError - null

2026/05/04 13:26:50,stdout,4 May 13:26:50 - [error] [function:ms_RecalcTotLots] dbErrorInit - null

2026/05/04 13:26:50,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:26:50,stderr,"TBaseMacchinaStatiDB: QueryTimeout0: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:26:38,stdout,"4 May 13:26:38 - [error] [function:ms_OEEtasks] dbError - Error: Cannot add or update a child row: a foreign key constraint fails (`GI4`.`MACHINE_OEE_WEEK`, CONSTRAINT `FK_MACHINE_OEE_WEEK_ON_LOT` FOREIGN KEY (`LOT_ID`) REFERENCES `LOT` (`ID`) ON DELETE CASCADE)
"
2026/05/04 13:26:38,stdout,"4 May 13:26:38 - [error] [function:ms_OEEtasks] dbErrorInit - Error: Cannot add or update a child row: a foreign key constraint fails (`GI4`.`MACHINE_OEE_WEEK`, CONSTRAINT `FK_MACHINE_OEE_WEEK_ON_LOT` FOREIGN KEY (`LOT_ID`) REFERENCES `LOT` (`ID`) ON DELETE CASCADE)
"
2026/05/04 13:26:38,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"WITH qq AS (select DATE_FORMAT('2026-05-04', '%Y-%m-%d') AS DD, fx_DateTimeToStr(fx_DateNormalizeByMachine(DATE_FORMAT('2026-05-04', '%Y-%m-%d'), 'c05dcd762e4b4b5a99224c48445d7683')) AS DD_START) SELECT DD, DD_START, fx_DateTimeToStr(fx_DateNormalizeByMachine(fx_DateEndDay('2026-05-04'), 'c05dcd762e4b4b5a99224c48445d7683')) AS DD_END, YEAR( '2026-05-04' ) AS YY, WEEKOFYEAR( '2026-05-04' ) AS WW, MONTH ( '2026-05-04' ) AS MM, fx_DateTimeToStr(fx_DateNormalizeByMachine(fx_WeekToDate (YEAR ( '2026-05-04' ), WEEKOFYEAR( '2026-05-04' )), 'c05dcd762e4b4b5a99224c48445d7683')) AS WW_START, fx_DateTimeToStr(fx_DateNormalizeByMachine(fx_LastDateTimeInWeek ( '2026-05-04' ), 'c05dcd762e4b4b5a99224c48445d7683')) AS WW_END, fx_DateTimeToStr(fx_DateNormalizeByMachine(DATE_FORMAT('2026-05-04', '%Y-%m-01'), 'c05dcd762e4b4b5a99224c48445d7683')) AS MM_START, fx_DateTimeToStr(fx_DateNormalizeByMachine(fx_LastDateTimeInMonth( '2026-05-04' ), 'c05dcd762e4b4b5a99224c48445d7683')) AS MM_END FROM qq\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:26:38,stderr,"TBaseMacchinaStatiDB: QueryTimeout0: {\"uuid\":null,\"query\":\"WITH qq AS (select DATE_FORMAT('2026-05-04', '%Y-%m-%d') AS DD, fx_DateTimeToStr(fx_DateNormalizeByMachine(DATE_FORMAT('2026-05-04', '%Y-%m-%d'), 'c05dcd762e4b4b5a99224c48445d7683')) AS DD_START) SELECT DD, DD_START, fx_DateTimeToStr(fx_DateNormalizeByMachine(fx_DateEndDay('2026-05-04'), 'c05dcd762e4b4b5a99224c48445d7683')) AS DD_END, YEAR( '2026-05-04' ) AS YY, WEEKOFYEAR( '2026-05-04' ) AS WW, MONTH ( '2026-05-04' ) AS MM, fx_DateTimeToStr(fx_DateNormalizeByMachine(fx_WeekToDate (YEAR ( '2026-05-04' ), WEEKOFYEAR( '2026-05-04' )), 'c05dcd762e4b4b5a99224c48445d7683')) AS WW_START, fx_DateTimeToStr(fx_DateNormalizeByMachine(fx_LastDateTimeInWeek ( '2026-05-04' ), 'c05dcd762e4b4b5a99224c48445d7683')) AS WW_END, fx_DateTimeToStr(fx_DateNormalizeByMachine(DATE_FORMAT('2026-05-04', '%Y-%m-01'), 'c05dcd762e4b4b5a99224c48445d7683')) AS MM_START, fx_DateTimeToStr(fx_DateNormalizeByMachine(fx_LastDateTimeInMonth( '2026-05-04' ), 'c05dcd762e4b4b5a99224c48445d7683')) AS MM_END FROM qq\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:26:21,stdout,4 May 13:26:21 - [error] [function:ms_RecalcTotLots] dbErrorEnd - null

2026/05/04 13:25:50,stdout,4 May 13:25:50 - [error] [function:ms_RecalcTotLots] dbError - null

2026/05/04 13:25:50,stdout,4 May 13:25:50 - [error] [function:ms_RecalcTotLots] dbErrorInit - null

2026/05/04 13:25:50,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:25:50,stderr,"TBaseMacchinaStatiDB: QueryTimeout0: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:25:21,stdout,4 May 13:25:21 - [error] [function:ms_RecalcTotLots] dbErrorEnd - null

2026/05/04 13:24:50,stdout,4 May 13:24:50 - [error] [function:ms_RecalcTotLots] dbError - null

2026/05/04 13:24:50,stdout,4 May 13:24:50 - [error] [function:ms_RecalcTotLots] dbErrorInit - null

2026/05/04 13:24:50,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:24:50,stderr,"TBaseMacchinaStatiDB: QueryTimeout0: {\"uuid\":null,\"query\":\"SELECT MAX(lm.RECALCULATED_AT) AS LAST_RECALCULATED_AT, fx_DateTimeToStr(MAX(lm.RECALCULATED_AT)) AS LAST_RECALCULATED_AT_STR FROM LOT_MACHINE lm WHERE lm.MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Idle\",\"qryResult\":null,\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:12:04,stdout,"4 May 13:12:04 - [error] [function:ms_OEEtasks] dbErrorEnd - Error: Cannot add or update a child row: a foreign key constraint fails (`GI4`.`MACHINE_OEE_WEEK`, CONSTRAINT `FK_MACHINE_OEE_WEEK_ON_LOT` FOREIGN KEY (`LOT_ID`) REFERENCES `LOT` (`ID`) ON DELETE CASCADE)
"
2026/05/04 13:11:33,stdout,"4 May 13:11:33 - [error] [function:ms_OEEtasks] dbError - Error: Cannot add or update a child row: a foreign key constraint fails (`GI4`.`MACHINE_OEE_WEEK`, CONSTRAINT `FK_MACHINE_OEE_WEEK_ON_LOT` FOREIGN KEY (`LOT_ID`) REFERENCES `LOT` (`ID`) ON DELETE CASCADE)
"
2026/05/04 13:11:33,stdout,"4 May 13:11:33 - [error] [function:ms_OEEtasks] dbErrorInit - Error: Cannot add or update a child row: a foreign key constraint fails (`GI4`.`MACHINE_OEE_WEEK`, CONSTRAINT `FK_MACHINE_OEE_WEEK_ON_LOT` FOREIGN KEY (`LOT_ID`) REFERENCES `LOT` (`ID`) ON DELETE CASCADE)
"
2026/05/04 13:11:33,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"INSERT INTO MACHINE_OEE_WEEK (ID, MACHINE_ID, LOT_ID, USER_SHIFT, ANNO, SETTIMANA, TOTALE_MINUTI, OFFLINE_TIME, PRODUCTION_TIME, HELD_TIME, NO_LOT_TIME, PRODUZIONE, SCARTI, FROM_DATE, TO_DATE) VALUES (fx_GetNewOidV4(), 'c05dcd762e4b4b5a99224c48445d7683', 'b6c2fa0c1f204c84ae834a981e787112',  NULL, 2026, 19, 0, 0, 0, 0, 0, 0, 0, '2026-05-04 00:00:00.000000', '2026-05-04 13:11:10.792870')\",\"type\":null,\"state\":\"Err\",\"qryResult\":\"Error: Cannot add or update a child row: a foreign key constraint fails (`GI4`.`MACHINE_OEE_WEEK`, CONSTRAINT `FK_MACHINE_OEE_WEEK_ON_LOT` FOREIGN KEY (`LOT_ID`) REFERENCES `LOT` (`ID`) ON DELETE CASCADE)\",\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:11:33,stderr,"TBaseMacchinaStatiDB: QueryError0: {\"uuid\":null,\"query\":\"INSERT INTO MACHINE_OEE_WEEK (ID, MACHINE_ID, LOT_ID, USER_SHIFT, ANNO, SETTIMANA, TOTALE_MINUTI, OFFLINE_TIME, PRODUCTION_TIME, HELD_TIME, NO_LOT_TIME, PRODUZIONE, SCARTI, FROM_DATE, TO_DATE) VALUES (fx_GetNewOidV4(), 'c05dcd762e4b4b5a99224c48445d7683', 'b6c2fa0c1f204c84ae834a981e787112',  NULL, 2026, 19, 0, 0, 0, 0, 0, 0, 0, '2026-05-04 00:00:00.000000', '2026-05-04 13:11:10.792870')\",\"type\":null,\"state\":\"Err\",\"qryResult\":\"Error: Cannot add or update a child row: a foreign key constraint fails (`GI4`.`MACHINE_OEE_WEEK`, CONSTRAINT `FK_MACHINE_OEE_WEEK_ON_LOT` FOREIGN KEY (`LOT_ID`) REFERENCES `LOT` (`ID`) ON DELETE CASCADE)\",\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 13:11:33,stdout,"4 May 13:11:33 - [error] [function:ms_OEEtasks] QueryError - Error: Cannot add or update a child row: a foreign key constraint fails (`GI4`.`MACHINE_OEE_WEEK`, CONSTRAINT `FK_MACHINE_OEE_WEEK_ON_LOT` FOREIGN KEY (`LOT_ID`) REFERENCES `LOT` (`ID`) ON DELETE CASCADE)
