gi4_nodered_1880
date,stream,content
2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] [sqlitedb:78001568d132b72b] opened :memory: ok

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] Started flows

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] [mqtt-gem-broker:ce61d586fcfcb0b8] MQTT-GEM: Using MQTT v4 (default) (effective: 4)

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] [OPCUA-IIoT-Connector:OPCUA-SRV] Connecting without authentication

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] [OPCUA-IIoT-Connector:OPCUA-SRV] Dynamic password loaded (from OPCUA_PASSWORD)

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] [OPCUA-IIoT-Connector:OPCUA-SRV] Dynamic user: {OPCUA_USER} (from OPCUA_USER)

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] [OPCUA-IIoT-Connector:OPCUA-SRV] Using dynamic credentials from environment variables

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] InfluxDb dynamic override Token changed (hidden for security)

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] InfluxDb dynamic override URL changed from [http://fake:8086] to [http://gi4_influxdb:8086]

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] InfluxDb dynamic override version changed from [2.0] to [2.0]

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] Starting flows

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [warn] Using unencrypted credentials

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] Flows file     : /data/projects/gi4-collector/flows.json

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] Active project : gi4-collector

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] Server now running at http://127.0.0.1:1880/

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] Projects directory: /data/projects

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] User directory : /data

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] Context store  : 'default' [module=memory]

2026/05/05 06:44:53,stdout,5 May 06:44:53 - [info] Settings file  : /data/settings.js

2026/05/05 06:44:52,stdout,5 May 06:44:52 - [info] Dashboard version 3.6.5 started at /ui

2026/05/05 06:44:44,stdout,5 May 06:44:44 - [info] Loading palette nodes

2026/05/05 06:44:43,stdout,5 May 06:44:43 - [info] Linux 5.10.55+ x64 LE

2026/05/05 06:44:43,stdout,5 May 06:44:43 - [info] Node.js  version: v20.19.4

2026/05/05 06:44:43,stdout,5 May 06:44:43 - [info] Node-RED version: v4.1.0

2026/05/05 06:44:43,stdout,

2026/05/05 06:44:43,stdout,===================

2026/05/05 06:44:43,stdout,Welcome to Node-RED

2026/05/05 06:44:43,stdout,

2026/05/05 06:44:43,stdout,5 May 06:44:43 - [info] 

2026/05/05 06:44:43,stdout,[uuid] ACTIVATED

2026/05/05 06:44:43,stdout,[path] ACTIVATED

2026/05/05 06:44:43,stdout,[fs] ACTIVATED

2026/05/05 06:44:43,stdout,[OPCUA] OPCUA nodes will be ENABLED (PLC_TYPE = OPC-UA)

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: RECIPE_CONF_TYPE = NODERED

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: FLY_RUN_STATUS = ICO_FUNZ_IPM_0_1_11_21

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: LOT_TERMINATE_TYPE = PLC

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: PLC_TYPE = OPC-UA

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: TRACKING_TAG_LOT_CODE = GI4_PROD_SNAP_Recipe_Info_Lotto

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: PROD_RESUME_TYPE = ON_NODERED_PLC

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: TRACKING_DETAIL_INDEX_MADATORY = false

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: TRACKING_ANSWERS_ERR = 34

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: LOT_CONF_TYPE = PLC

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: TRACKING_DETAIL_MANDATORY = false

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: PROD_STATUS_TYPE = NODERED

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: USE_GI4_DB = true

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: TRACKING_TYPE = PROD_SNAP

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: STR_FIRST_VALUE_ON_DB = MES_SET_LOT_NEXT_NAME;MES_SET_RECIPE_NAME

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: TRACKING_ANSWERS_OK = 33

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: FLY_PROD_GOOD_BAD = NO

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: STR_TAG_TO_SAVE_RECIPE_ON_JOB71 = f190a4c4537840aea6df363fd513026a

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: AUTO_LOTTO = 0

2026/05/05 06:44:43,stdout,[appParams] Overridden from ENV: waitSecOnRecipeChange = 3

2026/05/05 06:44:43,stdout,[appParams] CREATED with configuration nessuno and path /data/projects/

2026/05/05 06:44:43,stdout,"Creation TAppParams(nessuno, /data/projects/)
"
2026/05/05 06:44:43,stdout,TAppParams ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TAppParams.js

2026/05/05 06:44:43,stdout,TValueSendWait ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TValueSendWait.js

2026/05/05 06:44:43,stdout,TValueOpcDisp ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TValueOpcDisp.js

2026/05/05 06:44:43,stdout,TStsDisp ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TStsDisp.js

2026/05/05 06:44:43,stdout,TSetValueOnTag ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TSetValueOnTag.js

2026/05/05 06:44:43,stdout,TQuery ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TQuery.js

2026/05/05 06:44:43,stdout,TQueries ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TQueries.js

2026/05/05 06:44:43,stdout,TFormatSQL ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TFormatSQL.js

2026/05/05 06:44:43,stdout,TDebugGem ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TDebugGem.js

2026/05/05 06:44:43,stdout,TConvKeysightE4980 ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TConvKeysightE4980.js

2026/05/05 06:44:43,stdout,TConvert ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TConvert.js

2026/05/05 06:44:43,stdout,TConsoleGem ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TConsoleGem.js

2026/05/05 06:44:43,stdout,TBaseMacchinaStatiValueTag ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TBaseMacchinaStatiValueTag.js

2026/05/05 06:44:43,stdout,TBaseMacchinaStatiDB ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TBaseMacchinaStatiDB.js

2026/05/05 06:44:43,stdout,TBaseMacchinaStati ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TBaseMacchinaStati.js

2026/05/05 06:44:43,stdout,TBaseConv ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TBaseConv.js

2026/05/05 06:44:43,stdout,TArrayCircolare ACTIVATED from /data/projects/gem-lib-nodered/GemLibsJs/TArrayCircolare.js

2026/05/05 06:44:40,stdout,Avviando Node-RED con entrypoint originale...

2026/05/05 06:44:40,stdout,Configurazione SSH completata!

2026/05/05 06:44:40,stdout,"Hi lucagem! You've successfully authenticated, but GitHub does not provide shell access.
"
2026/05/05 06:44:39,stdout,Test connessione GitHub...

2026/05/05 06:44:39,stdout,✓ Chiave pubblica trovata e permessi impostati

2026/05/05 06:44:39,stdout,✓ Chiave privata trovata e permessi impostati

2026/05/05 06:44:39,stdout,Inizializzazione configurazione SSH...

2026/05/05 06:44:39,stdout,Eseguendo inizializzazione SSH...

2026/05/05 06:44:39,stdout,=== Custom entrypoint avviato ===

2026/05/05 06:43:26,stdout,5 May 06:43:26 - [info] Stopped flows

2026/05/05 06:43:26,stdout,5 May 06:43:26 - [info] Stopping flows

2026/05/04 18:25:16,stdout,4 May 18:25:16 - [warn] [function:msGI4RecipeLot] JOB_CODE imprevisto=[73] old=[0]

2026/05/04 17:35:07,stdout,4 May 17:35:07 - [warn] [function:msGI4RecipeLot] JOB_CODE imprevisto=[72] old=[0]

2026/05/04 17:06:13,stdout,4 May 17:06:13 - [warn] [function:msGI4RecipeLot] JOB_CODE imprevisto=[72] old=[0]

2026/05/04 14:46:45,stdout,4 May 14:46:45 - [warn] [function:readChangesDb] dbErrorEnd

2026/05/04 14:46:04,stdout,4 May 14:46:04 - [error] [mysql:Is Alive & Reconnect] Error: connect ECONNREFUSED 172.19.0.9:3306

2026/05/04 14:46:03,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"SELECT MAX(`ID`) AS NEW_UPD  FROM TAG_LOG WHERE MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Err\",\"qryResult\":\"Error: connect ECONNREFUSED 172.19.0.9:3306\",\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 14:46:03,stderr,"TBaseMacchinaStatiDB: QueryError0: {\"uuid\":null,\"query\":\"SELECT MAX(`ID`) AS NEW_UPD  FROM TAG_LOG WHERE MACHINE_ID = 'c05dcd762e4b4b5a99224c48445d7683';\",\"type\":null,\"state\":\"Err\",\"qryResult\":\"Error: connect ECONNREFUSED 172.19.0.9:3306\",\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 14:46:03,stdout,Error: connect ECONNREFUSED 172.19.0.9:3306

2026/05/04 14:46:03,stdout,4 May 14:46:03 - [error] [function:readChangesDb] state=QueryError oldState=QueryExecW

2026/05/04 14:19:46,stdout,4 May 14:19:46 - [warn] [function:infoOPC.OpcCntRead -> msg.readPLCtags_loopN+1] infoIOT.plcFirtsRead=true infoOPC.OpcCntToPlc=0 infoOPC.OpcCntRead=1

2026/05/04 14:19:46,stdout,4 May 14:19:46 - [warn] [function:msSUBSCRIBE] infoOPC.OpcCntRead=1 infoOPC.OpcUaConn=true

2026/05/04 14:19:45,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":null,\"query\":\"SELECT ID FROM USER_ WHERE ID = '3b5208ffaa1140b680bc43cf7d41c6c3';\",\"type\":null,\"state\":\"Err\",\"qryResult\":\"Database not connected\",\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 14:19:45,stderr,"TBaseMacchinaStatiDB: QueryError0: {\"uuid\":null,\"query\":\"SELECT ID FROM USER_ WHERE ID = '3b5208ffaa1140b680bc43cf7d41c6c3';\",\"type\":null,\"state\":\"Err\",\"qryResult\":\"Database not connected\",\"idx\":null,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 14:19:44,stdout,Database not connected

2026/05/04 14:19:44,stdout,4 May 14:19:44 - [error] [function:msUserDB] state=QueryError oldState=QueryExecW

2026/05/04 14:19:42,stdout,4 May 14:19:42 - [error] [mysql:Is Alive & Reconnect] Database not connected

2026/05/04 14:19:37,stdout, ...                                                  please fix your application code

2026/05/04 14:19:37,stdout,12:19:37.183Z :client_session_impl           :1585  [NODE-OPCUA-W22] Warning : your opcua client is sending multiple requests simultaneously to the server CreateMonitoredItemsRequest 

2026/05/04 14:19:37,stdout,12:19:37.182Z :client_session_impl           :1580  [NODE-OPCUA-W21] Pending transactions:  CreateMonitoredItemsRequest CreateMonitoredItemsRequest CreateMonitoredItemsRequest CreateMonitoredItemsRequest CreateMonitoredItemsRequest CreateMonitoredItemsRequest CreateMonitoredItemsRequest CreateMonitoredItemsRequest CreateMonitoredItemsRequest CreateMonitoredItemsRequest CreateMonitoredItemsRequest

2026/05/04 14:19:32,stderr,"TBaseMacchinaStatiDB: QueryRetry raggiunto queryW.retryMax: {\"uuid\":\"fc0ef60c8da844d5a531b293ac0b857b\",\"query\":\"SELECT ID, NAME_LINE, DISABLED, ROW_INDEX FROM LINE WHERE ID = 'fc0ef60c8da844d5a531b293ac0b857b'\",\"type\":\"CheckLineInit Select\",\"state\":\"Err\",\"qryResult\":\"Database not connected\",\"idx\":0,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 14:19:32,stderr,"TBaseMacchinaStatiDB: QueryError0: {\"uuid\":\"fc0ef60c8da844d5a531b293ac0b857b\",\"query\":\"SELECT ID, NAME_LINE, DISABLED, ROW_INDEX FROM LINE WHERE ID = 'fc0ef60c8da844d5a531b293ac0b857b'\",\"type\":\"CheckLineInit Select\",\"state\":\"Err\",\"qryResult\":\"Database not connected\",\"idx\":0,\"retryCount\":0,\"retryMax\":0}
"
2026/05/04 14:19:32,stdout,4 May 14:19:32 - [error] [mysql:Is Alive & Reconnect] Database not connected

2026/05/04 14:19:32,stdout,Database not connected

2026/05/04 14:19:32,stdout,4 May 14:19:32 - [error] [function:initDb] state=QueryError oldState=QueryExecW

2026/05/04 14:19:32,stdout, ...                                                

2026/05/04 14:19:32,stdout, ...                                                -----END CERTIFICATE-----

2026/05/04 14:19:32,stdout, ...                                                Hk5HKfm5U378QvafGAaYissr/dpQkF3rhkle

2026/05/04 14:19:32,stdout, ...                                                h2S3hGOviYdxd9No4yBVPXkKPwmXqq21kqT+jpSo0/6F6S10RN3GK3W6vB+HHrP/

2026/05/04 14:19:32,stdout, ...                                                v21fbMX2UqQqoZHi7fPmMf0WY4zQkrMHUEblEClj27S3VC6SwHUStC+8/wGI/Ad3

2026/05/04 14:19:32,stdout, ...                                                XbagpUz0ecp6nFj8b/GXqeUHHcZ72KV+62Qg62dzIzMMkvRrgpATTE0XxsA2BUCU

2026/05/04 14:19:32,stdout, ...                                                CA/ODD4fOMpWRctaf0QFGvPXmReGuJrgY9E02MdLgfKyD3pFYazb/i6o+GTeSQDI

2026/05/04 14:19:32,stdout, ...                                                DQEBCwUAA4IBAQBqidl/Iu+Cx7B3r8gvZNSWlXzRoUbVxOXFiN3GxhCh2HZ4BYfR

2026/05/04 14:19:32,stdout, ...                                                gBSEq/8WeQTl1ghzQfYi8ER1dvSMtDAPBgNVHRMBAf8EBTADAQH/MA0GCSqGSIb3

2026/05/04 14:19:32,stdout, ...                                                AAGjUzBRMB0GA1UdDgQWBBSEq/8WeQTl1ghzQfYi8ER1dvSMtDAfBgNVHSMEGDAW

2026/05/04 14:19:32,stdout, ...                                                48cD29JGr2ACBerxbU8HcWF+SiwFLgjEQWY0YyfOuUhQidmvFbreiBzoEXenAgMB

2026/05/04 14:19:32,stdout, ...                                                8j8wjRxfc/l3JWAWCjqrDAL9tHbyRNFNawInIKcUQDtmmo4/x+B2C2VBCF1+a0nW

2026/05/04 14:19:32,stdout, ...                                                Lvz7dh74kL+3SNBbzjLWsLT+RYj2Klk+Xd2SVvOqxh/z5WfH6fAWEJF6eH9/UPSS

2026/05/04 14:19:32,stdout, ...                                                9xWaGGWuKPqVfvqDfUB+pLZqzPzELf9WlMmZw2d+eDkxdKlafYS3dAenmtEWXekz

2026/05/04 14:19:32,stdout, ...                                                0Sk+Nw3YDvI7K9UCvfKwqHAgCFXwh36u9dgLK5N47yGM8aL/mTRKp54FQW2lDDM6

2026/05/04 14:19:32,stdout, ...                                                MA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDm/Q2jOJvvKi5uyV0sQINML11o

2026/05/04 14:19:32,stdout, ...                                                czERMA8GA1UECgwIU3RlcmZpdmUxFjAUBgNVBAMMDU5vZGVPUENVQUBnaTQwggEi

2026/05/04 14:19:32,stdout, ...                                                DzIwNjUxMDIxMTY0MzI5WjBKMQswCQYDVQQGEwJGUjEQMA4GA1UEBwwHT3JsZWFu

2026/05/04 14:19:32,stdout, ...                                                ZXJmaXZlMRYwFAYDVQQDDA1Ob2RlT1BDVUFAZ2k0MCAXDTI1MTAzMTE2NDMyOVoY

2026/05/04 14:19:32,stdout, ...                                                BQAwSjELMAkGA1UEBhMCRlIxEDAOBgNVBAcMB09ybGVhbnMxETAPBgNVBAoMCFN0

2026/05/04 14:19:32,stdout, ...                                                MIIDdzCCAl+gAwIBAgIUGKdRpWnaE23XovQNkqw+INvEiH0wDQYJKoZIhvcNAQEL

2026/05/04 14:19:32,stdout,12:19:32.223Z :opcua_client_impl             :1097  -----BEGIN CERTIFICATE-----

2026/05/04 14:19:32,stdout,"12:19:32.218Z :opcua_client_impl             :1096  Certificate has no extensions.subjectAltName.uniformResourceIdentifier, 
